filename,width,height,class,xmin,ymin,xmax,ymax
A5VI2TPQM5DW_jpg.rf.9c655d5c1da9b8468c39b7d18d3f3d29.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,46,49,412,381
90N8Y54JY12X_jpg.rf.a206e43224ea58ac19e54abd4f90ec03.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,41,71,389,320
5SU8KFCOL5S3_jpg.rf.9f2ca40147b8315c2774b46a2de7e2c0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,0,415,415
PIFUUC83TPUK_jpg.rf.a1c888f10b0f6f14388a5569821a1b63.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,22,415,361
I0Y5BC6P8WD2_jpg.rf.9dbee890de1d8d9c4f3a3a8a0517bf73.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,25,106,384,306
G6X6OKE3AK1F_jpg.rf.a2ce0ccd3595a318730e80bfb2ca95b9.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,49,135,334,414
DB5QGUQITD8W_jpg.rf.a110cf83ef1142db69742fbbe103e5e5.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,38,79,415,403
54AUHDG4RC6Z_jpg.rf.9c5e4379e9268111e894b59e35d90dd5.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,43,415,337
K0G9J7FJVV0I_jpg.rf.a2a5fc53843bc6c211c81c661cbf01fb.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,71,415,412
5B8DF4NWLYMX_jpg.rf.a279b2ab5d69d1537ab228c2edc59835.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,8,41,396,395
IMPXU4FR08LI_jpg.rf.9dd4809b2a7a11663c2fdb02749f54e7.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,0,415,415
8E9RP4EQLMNR_jpg.rf.a0aff9787460397707be49b5915cfddb.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,52,28,403,372
CNGUL7613H14_jpg.rf.a1675f19df70a3ca74aabaab6da3e6e1.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,0,415,415
HNCW9FWD917A_jpg.rf.9d029ebfb9ad6ed44f8ad3c4c5047b3b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,5,73,406,408
4AFAU8C958DV_jpg.rf.a0c372b8b095582e972e0239602130ef.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,47,103,352,377
PPVRNFCPPRNW_jpg.rf.a03cd727faf93b73efe623961728561f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,64,44,375,398
AHP08CISF9Y5_jpg.rf.a4ff03896ea27b89982167c25c89e0f0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,54,0,302,409
AB7JF6XQX5SY_jpg.rf.a322fe092fabc4cd0527a1e1c7d2df70.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,50,31,411,318
A9ANGPN02TVJ_jpg.rf.a40ad27cebc7ba687f382dd3b937b3c2.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,40,32,361,407
IQ2XTK5CEKKT_jpg.rf.a41f0ba8adf4224c423b5d16de522314.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,111,71,373,380
MPE6NDWI3DAX_jpg.rf.a4ef3d7ba2d7cd8d9cbc1e690be4fbfe.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,78,414,396
5SU8KFCOL5S3_jpg.rf.a288b9e0e5125d23fc01835669b5c536.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,3,415,416
CV4JKTEQZ17Q_jpg.rf.a73b45109ab4efcf5c8db4c77da3489e.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,0,414,414
66VVGN647SNU_jpg.rf.a256ef232f9bed24d7226fb71e6bcda7.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,57,415,415
9I6GF5W86WOP_jpg.rf.a35a76454ce3e41327cd8eac33de8519.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,40,22,392,406
HA03V4KO3DWF_jpg.rf.a43d4aea3400f54cdea6935d095ec7b0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,3,0,368,415
EOIBGZK9KHWB_jpg.rf.a9e1d817ea0f4daca746859d28d5bb09.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,51,51,371,363
7GSFOF605OUH_jpg.rf.a9cc0ed6f16c80e73412d1aa328af1a3.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,7,70,336,337
DXRHMXFVCB6D_jpg.rf.a8f1d6edc8e021ab0c87fd7b3f5c2d82.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,15,22,414,414
713E810A8ERS_jpg.rf.a434d9c61abb5a5005d08cccf1a559cf.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,50,414,415
K81QUL1XP1FW_jpg.rf.a6faae28904145ef4c08f33a3490b06b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,67,84,366,339
FJQOM3QH0IH2_jpg.rf.a69a9cb8d5a5b207913f47bb523d717d.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,27,411,406
4I4ASDQ70OS8_jpg.rf.a8db2e8f4dd3e4548399d41e6b28318b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,51,399,364
K4WDWW64BCAB_jpg.rf.a4e9f40d5055f6370302d19cd2f8d33f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,46,58,352,402
EYLXO1FN5BQB_jpg.rf.aae60b11aeb1131b96bde50d0653cc92.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,102,119,347,334
AFI76XN3UOHN_jpg.rf.aa0709ec1aca4b75af90c75cbbef22aa.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,69,415,416
AUAMY74OR67R_jpg.rf.a938a10c9506a34faa420da82dc5a7f0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,4,65,385,400
5VS1NUHVDE0I_jpg.rf.aae2e2ce9f86422ae46d54e123bae6bd.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,51,151,414,385
FUC56PHBEIOW_jpg.rf.ab0476809e1040d895e6058b37d6d417.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,75,140,403,392
5H5YGWQOWJC8_jpg.rf.aa8e83784ea71a2bbcf1793d7e31b655.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,14,69,415,327
G6X6OKE3AK1F_jpg.rf.a6a0f01bf4bb3ae49e05b431e139511b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,44,141,319,414
LOPCI0NPJDLK_jpg.rf.ab33547001feb4596596233eac9b4978.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,25,31,415,415
6YMDYMCDO9E6_jpg.rf.a7bd6854978b84556e23b04b03676f63.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,23,415,416
9RCPKQKYBS2N_jpg.rf.abf95f3de25e0ef7b2b6c3f4baf91490.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,83,113,325,365
ISQFHFVVVF2C_jpg.rf.acef1e709472be71d5c32b5a4f01276f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,4,414,373
C5AUITAYUZ33_jpg.rf.a7b7630c2e83acf41cce64e226e1d0f6.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,15,406,378
IW1LLSW0RXFK_jpg.rf.a4fc5fb7ad079808a84e0dd83331f762.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,41,415,385
L3V286O9B6HN_jpg.rf.ad66fd54424f105b68b80a4f30038bdf.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,38,4,387,415
FSY855B0WVE4_jpg.rf.ac9d20f940eac7d6db9c5be53a0977f3.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,59,57,414,338
I5V4QW1BUY3L_jpg.rf.aa6195054fd158ca90b32993dc945a9b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,0,413,402
L1PZH7LCH3YP_jpg.rf.aa9f65f37394a3730ad02889ac0ccea1.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,51,12,382,392
6IWJ5BMEAKBE_jpg.rf.ae997574dcb32667bb14add00596de6f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,9,19,414,348
HA03V4KO3DWF_jpg.rf.ad7b37b9b74063145848640258d74d3e.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,3,0,383,415
MC16WWUTPIJO_jpg.rf.aa32763f50968797942e0ae25abbd1f0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,36,23,364,407
Q7HU6VCM95M0_jpg.rf.036efea81bb55ea87f9b7219bb8fc1e0.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,141,409,415
L5SPY49YQVK9_jpg.rf.03520faa700f862c312e0e5f777727d1.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,66,81,356,231
9CGGT5ZB8D7M_jpg.rf.005005fe3d2cbce0ad1f1d50b81aecfa.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,54,12,361,407
9N1RVIWV1OPA_jpg.rf.03864e707528bacf217f55375a5ca25f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,5,47,388,414
QK9467YYNXV1_jpg.rf.000d4d2acc600c5c6a86fd050b39f254.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,39,47,379,320
HT5MXZLU57AS_jpg.rf.025d0c59c03eeb4139d2473b888ec1fb.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,15,414,413
A9ANGPN02TVJ_jpg.rf.05071e4ba7653d711aacd7878f3bb3a9.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,58,39,353,385
KTG3T30RWUD9_jpg.rf.0043ef49f8f4b510cecb62ed84f7cd9c.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,15,80,414,414
M91HU497ITT3_jpg.rf.04841f0276ad2f91401b190d3c48592b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,6,415,416
AEHV9P96E1FF_jpg.rf.05e0a3c168a4c1667052b15a3d92494e.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,96,44,319,326
6OF4I2GVPW4O_jpg.rf.055b1c5295c720feef59e8cd0c7ad19d.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,0,411,415
7215LL5AYT98_jpg.rf.01bdf2fde456630201a292351e4353ec.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,83,78,346,312
J9HM4UNV0D5A_jpg.rf.0548dc92619d23ff0d58e1fd785fbd5f.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,0,414,414
EOIBGZK9KHWB_jpg.rf.04d2c7143da7fba4340164e0e9103337.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,42,39,372,361
D3AAC0EYHTB8_jpg.rf.087c8070f5b17926578a4c6a981a71ec.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,60,415,409
MR40IPCNJ26F_jpg.rf.00f1b9832a8566d6899e72e5b75876c5.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,12,46,347,348
FSY855B0WVE4_jpg.rf.0884f0657ccff04969106fdb62f28755.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,33,53,407,339
DHERSYJDSXZ8_jpg.rf.08edd30e31d6b56e78edaf0303379882.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,35,8,399,382
MQ41C4P9TQN2_jpg.rf.096b36f45dd2cb3849e4c9cf3ebc1367.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,59,22,410,382
QT85U23YPC6E_jpg.rf.070d72a82922c8ad97d2be4099c4f167.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,1,54,415,411
44AJC67XYX59_jpg.rf.06022560c424d68a5cbcc00cb95af1c6.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,49,415,415
BMIPYHSV996K_jpg.rf.058c64e521df665956f63bcc1a06de93.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,151,54,414,295
C6R5M8DR0E9L_jpg.rf.03c37effb76ddf55a49389afd97db04b.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,32,44,391,344
PV5D8TYKOMKX_jpg.rf.07729859c021c4e8e195d0b1de9f48a5.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,22,415,415
C0NWQKMNXG5K_jpg.rf.0985f7a0e5a66d9b53ed28089f3d6dfb.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,35,0,358,415
BT1DNE29ZUQJ_jpg.rf.0aca57902b8d74cc0f3d46a8e4d3680a.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,0,388,310
POR6MJ0VSL3U_jpg.rf.0923d414cc2cf02fd79c9e857d84b860.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,56,412,414
CV4JKTEQZ17Q_jpg.rf.09835aaa40b46642991d0098fc8c0096.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,0,415,415
K31FRA7N19JY_jpg.rf.0829d0801c2e46c0dd76f086895c8081.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,40,38,415,387
DO5YF9XCWVIF_jpg.rf.09b062c91d0d8cd0f11109e805a5a8e5.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,0,76,415,415
506P84EZ51O7_jpg.rf.0a06c98d2708c665d2505a445511bb11.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,87,357,391
EW8MX4TDJCNL_jpg.rf.0b2cf6dbc7097366db115d79ad771143.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,2,356,414
DZLN5MIITXHV_jpg.rf.08676e908dd72b6867f9af3c512bfb4c.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,0,400,414
6T79NJCO4001_jpg.rf.0b2d02926ac019ec43304787535e4bcf.jpg,416,416,Fruit salad-130kcal- Shrimp salad-142kcal- vegetable salad-148kcal- chicken salad-220kcal- sweet pumpkin salad-180kcal- sweet potato salad-190kcal- Potato salad-262kcal- Tuna salad-205kcal-,2,78,414,406
